issn_l,earliest_year,pubtype,ta_articles,ta_oa_articles,ta_first_author_articles,ta_oa_first_author_articles,ta_corresponding_author_articles,ta_oa_corresponding_author_articles,ta_first_corresponding_author_articles,ta_oa_first_corresponding_author_articles
1556-7036,2021,core,5,1,5,1,6,1,4,1
1556-7249,2021,all,9,6,9,5,9,5,8,4
1556-7249,2021,core,8,6,8,5,8,5,7,4
1556-8318,2021,all,17,12,17,10,17,10,13,8
1556-8318,2021,core,17,12,17,10,17,10,13,8
1556-9039,2021,all,2,1,2,1,2,1,2,1
1556-9039,2021,core,2,1,2,1,2,1,2,1
1557-0274,2021,all,10,4,10,4,10,4,10,4
1557-0274,2021,core,9,4,9,4,9,4,9,4
1557-0576,2021,all,1,0,1,0,1,0,1,0
1557-0576,2021,core,1,0,1,0,1,0,1,0
1557-0851,2021,all,4,5,4,4,4,4,3,3
1557-0851,2021,core,4,5,4,4,4,4,3,3
1557-1858,2021,all,6,5,5,4,6,4,3,3
1557-1858,2021,core,6,5,5,4,6,4,3,3
1557-1874,2021,all,93,94,87,62,91,67,55,35
1557-1874,2021,core,84,89,80,59,82,63,50,33
1557-1890,2021,all,17,14,15,8,16,9,5,3
1557-1890,2021,core,16,14,14,8,15,9,4,3
1557-1912,2021,all,40,31,38,24,39,25,30,18
1557-1912,2021,core,40,31,38,24,39,25,30,18
1557-1939,2021,all,8,6,8,4,9,5,7,3
1557-1939,2021,core,4,5,4,3,5,4,3,2
1557-1955,2021,all,7,2,6,2,7,2,4,2
1557-1955,2021,core,7,2,6,2,7,2,4,2
1557-2285,2021,all,9,5,9,5,9,5,9,5
1557-2285,2021,core,6,5,6,5,6,5,6,5
1557-251X,2021,all,63,12,63,11,18,10,15,9
1557-251X,2021,core,17,11,17,10,17,9,14,8
1557-4679,2021,all,4,2,3,1,4,2,3,1
1557-4679,2021,core,4,2,3,1,4,2,3,1
1557-5063,2021,all,4,0,4,0,4,0,3,0
1557-5063,2021,core,1,0,1,0,1,0,1,0
1557-8070,2021,all,2,1,2,1,2,1,2,1
1557-8070,2021,core,2,1,2,1,2,1,2,1
1558-3058,2021,all,10,5,10,3,10,3,7,1
1558-3058,2021,core,10,5,10,3,10,3,7,1
1558-3716,2021,all,1,2,1,1,1,1,0,0
1558-3716,2021,core,1,2,1,1,1,1,0,0
1558-6898,2021,all,10,5,10,5,9,5,9,5
1558-6898,2021,core,9,5,9,5,8,5,8,5
1558-7673,2021,all,10,2,9,1,9,1,2,0
1558-7673,2021,core,10,2,9,1,9,1,2,0
1558-7878,2021,all,7,0,7,0,7,0,4,0
1558-7878,2021,core,7,0,7,0,7,0,4,0
1558-8211,2021,all,6,3,6,2,4,1,1,0
1558-8211,2021,core,6,3,6,2,4,1,1,0
1559-047X,2021,all,12,5,12,4,12,4,6,3
1559-047X,2021,core,11,5,11,4,11,4,5,3
1559-0631,2021,all,19,21,18,14,20,17,12,10
1559-0631,2021,core,18,20,17,13,19,16,11,9
1559-1131,2021,all,1,0,1,0,1,0,0,0
1559-1131,2021,core,1,0,1,0,1,0,0,0
1559-2332,2021,all,2,1,2,1,2,1,2,1
1559-2332,2021,core,2,1,2,1,2,1,2,1
1559-2723,2021,all,28,28,27,21,28,22,21,15
1559-2723,2021,core,27,28,26,21,27,22,20,15
1559-4106,2021,all,5,2,4,1,5,1,2,0
1559-4106,2021,core,4,2,3,1,4,1,1,0
1559-7431,2021,all,23,16,23,12,20,11,16,7
1559-7431,2021,core,17,12,17,9,15,9,12,6
1560-2745,2021,all,6,7,6,6,5,5,4,4
1560-2745,2021,core,5,6,5,5,4,4,3,3
1560-8115,2021,all,2,3,2,2,2,2,1,1
1560-8115,2021,core,2,3,2,2,2,2,1,1
1561-8625,2021,all,6,2,6,1,6,1,4,0
1561-8625,2021,core,6,2,6,1,6,1,4,0
1562-2479,2021,all,7,3,5,2,7,2,4,1
1562-2479,2021,core,6,3,4,2,6,2,3,1
1562-2975,2021,all,12,8,12,6,13,7,8,5
1562-2975,2021,core,12,8,12,6,13,7,8,5
1562-7020,2021,all,1,2,1,1,1,1,0,0
1562-7020,2021,core,1,2,1,1,1,1,0,0
1565-1339,2021,all,1,1,1,1,1,1,1,1
1565-1339,2021,core,1,1,1,1,1,1,1,1
1566-0141,2021,all,3,0,3,0,2,0,2,0
1566-0141,2021,core,3,0,3,0,2,0,2,0
1566-0621,2021,all,26,24,26,19,24,19,17,14
1566-0621,2021,core,21,18,21,15,19,15,15,12
1566-0702,2021,all,11,5,11,4,11,4,8,3
1566-0702,2021,core,10,5,10,4,10,4,8,3
1566-113X,2021,all,15,17,14,12,15,13,8,8
1566-113X,2021,core,15,17,14,12,15,13,8,8
1566-1199,2021,all,16,4,12,3,17,3,3,2
1566-1199,2021,core,16,4,12,3,17,3,3,2
1566-2535,2021,all,37,13,31,11,36,13,20,11
1566-2535,2021,core,36,13,30,11,35,13,19,11
1566-2543,2021,all,19,16,18,11,22,12,14,7
1566-2543,2021,core,19,16,18,11,22,12,14,7
1566-4910,2021,all,41,35,41,27,39,26,30,18
1566-4910,2021,core,36,33,36,26,34,25,26,18
1566-7529,2021,all,18,18,17,17,18,17,16,16
1566-7529,2021,core,17,17,16,16,17,16,15,15
1567-133X,2021,all,1,0,0,0,1,0,0,0
1567-133X,2021,core,1,0,0,0,1,0,0,0
1567-1356,2021,all,12,16,12,8,10,8,0,0
1567-1356,2021,core,12,16,12,8,10,8,0,0
1567-1739,2021,all,22,12,16,7,20,9,6,4
1567-1739,2021,core,21,12,15,7,20,9,6,4
1567-2379,2021,all,5,6,5,4,5,4,3,2
1567-2379,2021,core,4,6,4,4,4,4,2,2
1567-4223,2021,all,8,6,8,4,9,5,6,3
1567-4223,2021,core,8,6,8,4,9,5,6,3
1567-5394,2021,all,28,25,28,16,28,16,12,7
1567-5394,2021,core,28,25,28,16,28,16,12,7
1567-567X,2021,all,12,12,12,9,10,7,7,4
1567-567X,2021,core,11,12,11,9,9,7,6,4
1567-5769,2021,all,20,15,17,9,20,8,5,2
1567-5769,2021,core,20,15,17,9,20,8,5,2
1567-7249,2021,all,13,13,11,8,14,9,5,4
1567-7249,2021,core,13,13,11,8,14,9,5,4
1567-7419,2021,all,10,9,10,8,10,8,9,7
1567-7419,2021,core,10,9,10,8,10,8,9,7
1567-7818,2021,all,17,7,17,6,17,6,10,5
1567-7818,2021,core,12,7,12,6,12,6,6,5
1567-9764,2021,all,11,7,11,7,11,7,10,7
1567-9764,2021,core,8,7,8,7,8,7,7,7
1568-1637,2021,all,44,35,39,23,43,23,18,11
1568-1637,2021,core,43,35,39,23,42,23,18,11
1568-4555,2021,all,8,7,8,6,8,6,7,5
1568-4555,2021,core,6,6,6,5,6,5,5,4
1568-4849,2021,all,3,1,3,1,3,1,3,1
1568-4849,2021,core,1,1,1,1,1,1,1,1
1568-4946,2021,all,92,48,89,34,87,33,56,19
1568-4946,2021,core,91,48,88,34,86,33,56,19
1568-7759,2021,all,39,29,39,27,40,28,38,26
1568-7759,2021,core,35,29,35,27,36,28,34,26
1568-7767,2021,all,19,19,18,12,21,14,8,7
1568-7767,2021,core,18,19,17,12,20,14,8,7
1568-7856,2021,all,18,24,17,13,19,14,3,3
1568-7856,2021,core,18,24,17,13,19,14,3,3
1568-9883,2021,all,9,8,9,5,9,6,5,3
1568-9883,2021,core,8,8,8,5,8,6,4,3
1568-9972,2021,all,25,16,24,11,24,10,13,5
1568-9972,2021,core,20,16,19,11,19,10,9,5
1569-1705,2021,all,9,9,9,7,10,7,7,5
1569-1705,2021,core,9,9,9,7,10,7,7,5
1569-1713,2021,all,4,3,4,2,3,2,2,1
1569-1713,2021,core,4,3,4,2,3,2,2,1
1569-1721,2021,all,17,20,17,14,17,14,10,8
1569-1721,2021,core,16,20,16,14,16,14,9,8
1569-190X,2021,all,9,1,9,1,8,1,7,1
1569-190X,2021,core,9,1,9,1,8,1,7,1
1569-1993,2021,all,23,34,22,21,22,21,8,8
1569-1993,2021,core,21,31,20,19,20,19,7,7
1569-2116,2021,all,2,2,2,2,2,2,2,2
1569-2116,2021,core,2,2,2,2,2,2,2,2
1569-3953,2021,all,4,1,4,1,3,1,2,1
1569-3953,2021,core,4,1,4,1,3,1,2,1
1569-4410,2021,all,5,3,5,3,5,3,5,3
1569-4410,2021,core,5,3,5,3,5,3,5,3
1569-4445,2021,all,11,4,11,4,11,4,10,4
1569-4445,2021,core,8,4,8,4,8,4,7,4
1569-5239,2021,all,21,20,21,16,17,14,12,10
1569-5239,2021,core,20,19,20,15,17,14,12,10
1569-5794,2021,all,79,78,75,48,78,51,41,21
1569-5794,2021,core,58,70,55,42,57,44,23,16
1569-7320,2021,all,3,2,3,2,3,2,3,2
1569-7320,2021,core,2,2,2,2,2,2,2,2
1569-8025,2021,all,21,20,21,17,21,17,18,14
1569-8025,2021,core,20,20,20,17,20,17,17,14
1569-9048,2021,all,11,4,11,3,11,3,9,2
1569-9048,2021,core,10,4,10,3,10,3,8,2
1570-0232,2021,all,38,36,34,23,38,25,16,12
1570-0232,2021,core,38,36,34,23,38,25,16,12
1570-0755,2021,all,35,19,29,14,33,14,16,9
1570-0755,2021,core,34,19,28,14,32,14,16,9
1570-0844,2021,all,2,0,2,0,2,0,2,0
1570-0844,2021,core,2,0,2,0,2,0,2,0
1570-5838,2021,all,1,0,1,0,1,0,1,0
1570-5838,2021,core,1,0,1,0,1,0,1,0
1570-6443,2021,all,2,2,2,1,1,1,0,0
1570-6443,2021,core,2,2,2,1,1,1,0,0
1570-646X,2021,all,35,32,35,27,37,28,30,23
1570-646X,2021,core,34,32,34,27,36,28,29,23
1570-677X,2021,all,26,12,24,10,24,10,16,8
1570-677X,2021,core,26,12,24,10,24,10,16,8
1570-7555,2021,all,3,3,3,2,3,2,2,1
1570-7555,2021,core,3,3,3,2,3,2,2,1
1570-761X,2021,all,102,94,102,70,99,70,65,46
1570-761X,2021,core,91,94,91,70,89,70,59,46
1570-7873,2021,all,14,14,14,11,14,11,10,8
1570-7873,2021,core,14,14,14,11,14,11,10,8
1570-8268,2021,all,5,3,5,3,5,3,4,3
1570-8268,2021,core,5,3,5,3,5,3,4,3
1570-8705,2021,all,14,7,14,7,14,7,13,7
1570-8705,2021,core,12,7,12,7,12,7,11,7
1570-9639,2021,all,8,6,6,4,8,5,5,3
1570-9639,2021,core,8,6,6,4,8,5,5,3
1571-0068,2021,all,25,22,23,17,26,20,21,15
1571-0068,2021,core,24,21,22,16,25,19,20,14
1571-0645,2021,all,6,1,6,1,6,1,6,1
1571-0645,2021,core,1,1,1,1,1,1,1,1
1571-0882,2021,all,7,9,7,7,7,7,5,5
1571-0882,2021,core,6,7,6,6,6,6,5,5
1572-3089,2021,all,15,10,15,7,13,7,7,4
1572-3089,2021,core,15,10,15,7,13,7,7,4
1572-3097,2021,all,6,1,6,1,6,1,5,1
1572-3097,2021,core,6,1,6,1,6,1,5,1
1572-3429,2021,all,2,2,2,2,2,2,2,2
1572-3429,2021,core,2,2,2,2,2,2,2,2
1572-3887,2021,all,3,2,3,2,3,2,3,2
1572-3887,2021,core,1,1,1,1,1,1,1,1
1572-5286,2021,all,3,1,3,1,3,1,3,1
1572-5286,2021,core,3,1,3,1,3,1,3,1
1572-6657,2021,all,81,66,77,35,87,39,25,8
1572-6657,2021,core,79,64,75,34,85,38,24,8
1572-8315,2021,all,9,10,9,7,9,7,5,4
1572-8315,2021,core,8,10,8,7,8,7,4,4
1572-9575,2021,all,5,2,5,1,5,1,3,0
1572-9575,2021,core,5,2,5,1,5,1,3,0
1573-062X,2021,all,10,7,10,7,10,7,8,7
1573-062X,2021,core,10,7,10,7,10,7,8,7
1573-1782,2021,all,17,14,17,14,17,14,17,14
1573-1782,2021,core,14,13,14,13,14,13,14,13
1573-188X,2021,all,6,5,6,5,6,5,5,5
1573-188X,2021,core,6,5,6,5,6,5,5,5
1573-2479,2021,all,20,24,20,16,20,16,11,8
1573-2479,2021,core,20,24,20,16,20,16,11,8
1573-3149,2021,all,4,5,3,3,4,3,1,1
1573-3149,2021,core,4,5,3,3,4,3,1,1
1573-384X,2021,all,2,0,2,0,2,0,2,0
1573-384X,2021,core,2,0,2,0,2,0,2,0
1573-3882,2021,all,30,35,29,20,30,21,8,6
1573-3882,2021,core,28,35,27,20,28,21,8,6
1573-4277,2021,all,4,3,4,3,3,2,3,2
1573-4277,2021,core,4,3,4,3,3,2,3,2
1573-6105,2021,all,2,0,2,0,1,0,1,0
1573-6105,2021,core,2,0,2,0,1,0,1,0
1573-9414,2021,all,4,1,4,1,3,1,3,1
1573-9414,2021,core,4,1,4,1,3,1,3,1
1573-9538,2021,all,29,24,27,15,28,17,19,8
1573-9538,2021,core,14,19,12,11,14,13,6,5
1574-0137,2021,all,12,6,12,4,11,4,8,2
1574-0137,2021,core,11,6,11,4,10,4,7,2
1574-0196,2021,all,14,10,14,10,14,10,14,10
1574-0196,2021,core,11,9,11,9,11,9,11,9
1574-020X,2021,all,24,19,24,17,24,17,21,15
1574-020X,2021,core,23,19,23,17,23,17,20,15
1574-1192,2021,all,7,9,7,6,7,6,4,3
1574-1192,2021,core,7,9,7,6,7,6,4,3
1574-1443,2021,all,10,5,5,3,10,3,1,1
1574-1443,2021,core,10,5,5,3,10,3,1,1
1574-1818,2021,all,10,11,10,10,9,9,8,8
1574-1818,2021,core,10,11,10,10,9,9,8,8
1575-5460,2021,all,9,3,9,2,9,2,4,1
1575-5460,2021,core,9,3,9,2,9,2,4,1
1578-7303,2021,all,54,32,54,21,50,21,24,10
1578-7303,2021,core,52,32,52,21,48,21,22,10
1585-1923,2021,all,2,0,2,0,2,0,2,0
1585-8553,2021,all,6,5,6,4,6,4,5,3
1585-8553,2021,core,6,5,6,4,6,4,5,3
1590-1874,2021,all,265,113,260,78,260,82,145,47
1590-1874,2021,core,198,106,195,72,193,76,113,42
1590-8658,2021,all,18,11,16,6,16,6,3,1
1590-8658,2021,core,12,11,10,6,12,6,2,1
1591-0199,2021,all,18,14,17,8,18,9,7,3
1591-0199,2021,core,16,12,15,6,16,7,5,1
1591-8890,2021,all,23,20,23,12,22,11,11,3
1591-8890,2021,core,22,20,22,12,21,11,10,3
1594-0667,2021,all,135,110,132,77,136,80,86,47
1594-0667,2021,core,118,104,115,73,119,76,73,45
1598-1037,2021,all,6,7,6,4,6,4,3,1
1598-1037,2021,core,6,7,6,4,6,4,3,1
1598-2092,2021,all,1,1,1,1,1,1,1,1
1598-2092,2021,core,1,1,1,1,1,1,1,1
1598-2351,2021,all,2,3,2,2,2,2,1,1
1598-2351,2021,core,2,3,2,2,2,2,1,1
1598-2408,2021,all,7,3,7,3,6,3,6,3
1598-2408,2021,core,7,3,7,3,6,3,6,3
1598-5032,2021,all,1,0,1,0,1,0,0,0
1598-5032,2021,core,1,0,1,0,1,0,0,0
1598-5865,2021,all,4,2,3,1,4,1,1,0
1598-5865,2021,core,4,2,3,1,4,1,1,0
1598-6446,2021,all,4,0,3,0,4,0,3,0
1598-6446,2021,core,4,0,3,0,4,0,3,0
1598-9623,2021,all,8,8,8,6,7,6,4,4
1598-9623,2021,core,8,8,8,6,7,6,4,4
1600-4469,2021,all,9,8,9,5,8,5,4,2
1600-4469,2021,core,9,8,9,5,8,5,4,2
1600-6135,2021,all,242,91,237,62,91,61,44,32
1600-6135,2021,core,78,72,73,47,73,47,32,22
1601-183X,2021,all,6,6,6,4,6,4,4,2
1601-183X,2021,core,6,6,6,4,6,4,4,2
1601-5029,2021,all,15,6,13,6,14,5,8,5
1601-5029,2021,core,15,6,13,6,14,5,8,5
1601-6335,2021,all,17,6,16,3,14,3,5,0
1601-6335,2021,core,17,6,16,3,14,3,5,0
1607-3606,2021,all,12,7,12,5,11,5,8,3
1607-3606,2021,core,12,7,12,5,11,5,8,3
1607-3614,2021,all,1,2,1,1,1,1,0,0
1607-3614,2021,core,1,2,1,1,1,1,0,0
1607-5889,2021,all,4,2,4,2,4,2,4,2
1607-5889,2021,core,3,2,3,2,3,2,3,2
1607-6729,2021,all,1,0,0,0,1,0,0,0
1608-1625,2021,all,3,1,3,1,2,1,1,1
1608-1625,2021,core,3,1,3,1,2,1,1,1
1608-5906,2021,all,1,1,1,1,1,1,1,1
1608-5906,2021,core,1,1,1,1,1,1,1,1
1609-0985,2021,all,2,2,2,1,2,1,1,0
1609-0985,2021,core,2,2,2,1,2,1,1,0
1609-4840,2021,all,10,6,9,4,9,5,7,3
1609-4840,2021,core,9,6,8,4,8,5,6,3
1610-0379,2021,all,559,123,559,86,179,86,110,49
1610-0379,2021,core,81,69,81,51,81,51,49,33
1610-241X,2021,all,4,0,4,0,3,0,2,0
1610-241X,2021,core,4,0,4,0,3,0,2,0
1610-2878,2021,all,20,13,20,11,16,10,12,8
1610-2878,2021,core,17,13,17,11,14,10,10,8
1610-3653,2021,all,19,13,18,8,17,9,7,4
1610-3653,2021,core,18,13,17,8,16,9,6,4
1610-8167,2021,all,60,37,56,30,58,32,42,25
1610-8167,2021,core,60,37,56,30,58,32,42,25
1611-2490,2021,all,2,2,2,1,2,1,1,0
1611-2490,2021,core,2,2,2,1,2,1,1,0
1611-3683,2021,all,47,44,46,36,46,36,34,28
1611-3683,2021,core,46,44,45,36,45,36,33,28
1611-8944,2021,all,13,0,13,0,13,0,13,0
1611-8944,2021,core,9,0,9,0,9,0,9,0
1612-1031,2021,all,8,8,8,7,8,7,7,6
1612-1031,2021,core,8,8,8,7,8,7,7,6
1612-1651,2021,all,1,1,1,1,1,1,1,1
1612-1651,2021,core,1,1,1,1,1,1,1,1
1612-1872,2021,all,18,8,15,4,18,5,4,1
1612-1872,2021,core,18,8,15,4,18,5,4,1
1612-2011,2021,all,2,0,2,0,1,0,1,0
1612-2011,2021,core,2,0,2,0,1,0,1,0
1612-295X,2021,all,4,3,4,3,4,3,4,3
1612-295X,2021,core,4,3,4,3,4,3,4,3
1612-4669,2021,all,46,42,45,35,46,36,38,29
1612-4669,2021,core,43,40,42,33,43,34,35,27
1612-4758,2021,all,40,40,39,26,44,29,23,15
1612-4758,2021,core,33,40,33,26,37,29,19,15
1612-4782,2021,all,119,19,119,16,21,16,16,13
1612-4782,2021,core,18,15,18,13,17,13,14,11
1612-5010,2021,all,16,3,16,2,16,2,14,1
1612-5010,2021,core,8,3,8,2,8,2,7,1
1612-510X,2021,all,50,46,48,37,50,37,36,28
1612-510X,2021,core,47,46,45,37,47,37,33,28
1612-5681,2021,all,1,0,1,0,1,0,1,0
1612-5681,2021,core,1,0,1,0,1,0,1,0
1612-8850,2021,all,16,15,14,8,17,8,4,1
1612-8850,2021,core,15,15,13,8,16,8,3,1
1612-9059,2021,all,2,1,2,1,2,1,2,1
1612-9059,2021,core,1,0,1,0,1,0,1,0
1612-9202,2021,all,9,8,8,5,8,6,5,3
1612-9202,2021,core,9,8,8,5,8,6,5,3
1613-4125,2021,all,62,60,58,38,63,40,24,18
1613-4125,2021,core,60,60,56,38,62,40,23,18
1613-4982,2021,all,11,12,10,6,13,8,5,2
1613-4982,2021,core,10,12,9,6,12,8,4,2
1613-6810,2021,all,187,133,152,67,205,84,35,18
1613-6810,2021,core,186,133,151,67,203,84,34,18
1613-7027,2021,all,8,6,8,6,8,6,8,6
1613-7027,2021,core,8,6,8,6,8,6,8,6
1613-9372,2021,all,50,51,50,40,51,42,39,31
1613-9372,2021,core,46,50,46,39,48,41,37,30
1613-981X,2021,all,41,31,41,25,39,24,30,18
1613-981X,2021,core,33,29,33,23,32,23,24,17
1613-9860,2021,all,12,6,12,6,12,6,10,6
1613-9860,2021,core,10,5,10,5,10,5,8,5
1614-0001,2021,all,7,3,7,2,7,2,5,1
1614-0001,2021,core,7,3,7,2,7,2,5,1
1614-2411,2021,all,11,9,11,7,11,7,7,5
1614-2411,2021,core,7,8,7,6,7,6,4,4
1614-2942,2021,all,7,4,6,2,9,4,4,2
1614-2942,2021,core,6,4,5,2,8,4,4,2
1614-6832,2021,all,145,125,125,61,175,81,36,17
1614-6832,2021,core,144,125,125,61,174,81,36,17
1615-147X,2021,all,48,50,47,40,44,40,31,30
1615-147X,2021,core,48,50,47,40,44,40,31,30
1615-3375,2021,all,36,47,36,29,33,29,12,11
1615-3375,2021,core,35,47,35,29,32,29,12,11
1615-4150,2021,all,77,82,66,41,81,47,13,6
1615-4150,2021,core,77,82,66,41,81,47,13,6
1615-5262,2021,all,10,6,9,6,10,6,8,6
1615-5262,2021,core,10,6,9,6,10,6,8,6
1615-5289,2021,all,21,19,20,15,19,15,14,11
1615-5289,2021,core,20,19,19,15,18,15,14,11
1615-6846,2021,all,10,4,9,4,8,4,6,4
1615-6846,2021,core,10,4,9,4,8,4,6,4
1615-715X,2021,all,9,0,9,0,7,0,4,0
1615-715X,2021,core,9,0,9,0,7,0,4,0
1615-7591,2021,all,10,14,9,7,10,8,2,1
1615-7591,2021,core,10,14,9,7,10,8,2,1
1615-9306,2021,all,24,20,24,11,23,11,6,2
1615-9306,2021,core,24,20,24,11,23,11,6,2
1615-9853,2021,all,20,16,15,9,20,10,6,3
1615-9853,2021,core,18,16,14,9,18,10,5,3
1616-301X,2021,all,316,270,262,136,359,176,76,42
1616-301X,2021,core,316,270,262,136,359,176,76,42
1616-3443,2021,all,18,11,18,11,18,11,18,11
1616-3443,2021,core,12,11,12,11,12,11,12,11
1616-5047,2021,all,37,34,37,24,37,25,22,15
1616-5047,2021,core,36,34,36,24,36,25,21,15
1616-5187,2021,all,42,42,41,22,45,23,5,3
1616-5187,2021,core,42,42,41,22,45,23,5,3
1616-7228,2021,all,8,5,8,4,8,4,7,3
1616-7228,2021,core,6,5,6,4,6,4,5,3
1617-1381,2021,all,21,17,21,14,22,15,19,12
1617-1381,2021,core,21,17,21,14,22,15,19,12
1617-416X,2021,all,26,29,25,20,25,20,15,11
1617-416X,2021,core,24,29,23,20,23,20,13,11
1617-4623,2021,all,7,6,7,4,5,4,2,2
1617-4623,2021,core,6,6,6,4,4,4,2,2
1617-7940,2021,all,41,56,40,35,40,35,15,14
1617-7940,2021,core,39,55,38,34,38,34,13,13
1617-9447,2021,all,24,25,24,18,22,18,15,11
1617-9447,2021,core,22,25,22,18,20,18,13,11
1617-982X,2021,all,2,2,2,1,2,1,0,0
1617-982X,2021,core,1,2,1,1,1,1,0,0
1617-9846,2021,all,12,8,12,7,8,4,6,3
1617-9846,2021,core,11,8,11,7,7,4,5,3
1618-1247,2021,all,12,11,12,8,11,7,5,4
1618-1247,2021,core,11,10,11,7,10,6,4,3
1618-2642,2021,all,203,245,195,136,200,142,48,33
1618-2642,2021,core,176,229,168,125,172,131,31,27
1618-3169,2021,all,6,4,6,4,6,4,6,4
1618-3169,2021,core,5,4,5,4,5,4,5,4
1618-4742,2021,all,18,17,18,14,18,14,13,11
1618-4742,2021,core,17,16,17,13,17,13,12,10
1618-7598,2021,all,80,78,79,65,77,63,61,50
1618-7598,2021,core,74,75,74,63,71,60,56,48
1618-954X,2021,all,20,17,17,13,19,15,13,11
1618-954X,2021,core,19,16,16,12,18,14,12,10
1619-1366,2021,all,67,65,66,50,65,51,50,36
1619-1366,2021,core,59,53,58,44,57,45,48,36
1619-7070,2021,all,622,234,614,149,211,162,107,77
1619-7070,2021,core,161,212,154,133,168,146,77,67
1639-4488,2021,all,4,0,4,0,4,0,4,0
1639-4488,2021,core,4,0,4,0,4,0,4,0
1642-3593,2021,all,1,1,1,1,1,1,1,1
1642-3593,2021,core,1,1,1,1,1,1,1,1
1642-431X,2021,all,5,2,5,1,5,1,2,0
1642-431X,2021,core,5,2,5,1,5,1,2,0
1644-9665,2021,all,57,72,56,51,57,52,34,31
1644-9665,2021,core,56,72,55,51,56,52,34,31
1650-6073,2021,all,7,7,7,4,7,4,4,1
1650-6073,2021,core,7,7,7,4,7,4,4,1
1660-2854,2021,all,4,4,4,2,4,2,1,0
1660-2854,2021,core,4,4,4,2,4,2,1,0
1660-5373,2021,all,3,3,3,2,3,2,2,1
1660-5373,2021,core,3,3,3,2,3,2,2,1
1660-5446,2021,all,58,32,58,30,58,30,53,28
1660-5446,2021,core,57,32,57,30,57,30,52,28
1660-5527,2021,all,8,9,8,5,8,5,2,1
1660-5527,2021,core,8,9,8,5,8,5,2,1
1661-3791,2021,all,27,21,24,13,26,15,14,7
1661-3791,2021,core,24,21,21,13,23,15,11,7
1661-5425,2021,all,6,8,4,4,6,5,1,1
1661-5425,2021,core,5,8,4,4,5,5,1,1
1661-5751,2021,all,9,10,9,8,9,8,7,6
1661-5751,2021,core,7,8,7,6,7,6,5,4
1661-7738,2021,all,15,13,15,12,15,12,14,11
1661-7738,2021,core,15,13,15,12,15,12,14,11
1661-7800,2021,all,45,31,41,22,44,24,26,15
1661-7800,2021,core,39,30,36,21,40,23,24,14
1661-8254,2021,all,32,38,32,29,32,29,21,20
1661-8254,2021,core,32,38,32,29,32,29,21,20
1661-8297,2021,all,6,3,6,3,6,3,6,3
1661-8297,2021,core,6,3,6,3,6,3,6,3
1661-8769,2021,all,2,3,2,2,2,2,1,1
1661-8769,2021,core,2,3,2,2,2,2,1,1
1662-999X,2021,all,6,5,6,5,6,5,6,5
1662-999X,2021,core,6,5,6,5,6,5,6,5
1663-2818,2021,all,143,14,143,8,13,8,5,2
1663-2818,2021,core,13,13,13,7,11,7,3,1
1664-221X,2021,all,19,19,19,14,20,15,13,10
1664-221X,2021,core,18,19,18,14,19,15,13,10
1664-2368,2021,all,42,42,41,27,40,27,17,12
1664-2368,2021,core,39,39,38,25,37,25,15,11
1671-2234,2021,all,3,2,1,1,3,2,1,1
1671-2234,2021,core,3,2,1,1,3,2,1,1
1671-3664,2021,all,2,0,2,0,2,0,2,0
1671-3664,2021,core,2,0,2,0,2,0,2,0
1671-4083,2021,all,1,2,1,1,1,1,0,0
1671-4083,2021,core,1,2,1,1,1,1,0,0
1672-0415,2021,all,1,0,1,0,0,0,0,0
1672-0415,2021,core,1,0,1,0,0,0,0,0
1672-5182,2021,all,1,0,1,0,1,0,0,0
1672-5182,2021,core,1,0,1,0,1,0,0,0
1672-6316,2021,all,19,22,19,16,18,16,12,10
1672-6316,2021,core,19,22,19,16,18,16,12,10
1672-6529,2021,all,11,7,9,5,8,5,3,3
1672-6529,2021,core,10,6,8,4,7,4,2,2
1672-7681,2021,all,29,42,28,24,30,26,11,8
1672-7681,2021,core,16,23,15,13,17,15,6,5
1672-7975,2021,all,1,0,1,0,1,0,1,0
1672-7975,2021,core,1,0,1,0,1,0,1,0
1672-9072,2021,all,5,3,4,1,5,2,2,0
1672-9072,2021,core,4,3,3,1,4,2,1,0
1672-9609,2021,all,7,11,7,7,8,8,4,4
1672-9609,2021,core,7,11,7,7,8,8,4,4
1673-1581,2021,all,2,0,0,0,2,0,0,0
1673-1581,2021,core,2,0,0,0,2,0,0,0
1673-565X,2021,all,10,0,8,0,7,0,4,0
1673-565X,2021,core,10,0,8,0,7,0,4,0
1674-1056,2021,all,2,0,0,0,2,0,0,0
1674-1056,2021,core,2,0,0,0,2,0,0,0
1674-2001,2021,all,15,17,14,11,15,12,8,6
1674-2001,2021,core,14,17,13,11,14,12,7,6
1674-2052,2021,all,11,16,8,7,10,9,0,0
1674-2052,2021,core,6,8,5,4,5,4,0,0
1674-4799,2021,all,9,8,7,6,9,6,5,4
1674-4799,2021,core,8,7,6,5,8,5,4,3
1674-487X,2021,all,10,5,10,5,9,5,6,5
1674-487X,2021,core,9,5,9,5,8,5,5,5
1674-6767,2021,all,3,0,2,0,2,0,1,0
1674-6767,2021,core,3,0,2,0,2,0,1,0
1674-7305,2021,all,7,0,3,0,7,0,2,0
1674-7305,2021,core,3,0,1,0,3,0,0,0
1678-5878,2021,all,14,7,14,6,12,6,8,5
1678-5878,2021,core,14,7,14,6,12,6,8,5
1678-7544,2021,all,8,7,8,5,7,5,5,3
